ID,site,fireYear,size,sizeNext,surv,fl,fs,fps,sds,year,TSFcont,TSF
CY2.6.35,siteD,2011,2.995732274,4.025351691,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.36,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.37,siteD,2011,2.890371758,2.890371758,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.38,siteD,2011,3.17805383,4.025351691,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.39,siteD,2011,2.708050201,4.025351691,1,NA,NA,NA,2.708050201,2012,1,one
CY2.6.40,siteD,2011,2.772588722,2.772588722,1,NA,NA,NA,2.772588722,2012,1,one
CY2.6.41,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.42,siteD,2011,3.17805383,4.025351691,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.43,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.44,siteD,2011,3.17805383,5.257495372,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.45,siteD,2011,3.17805383,4.025351691,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.46,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.47,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.48,siteD,2011,2.995732274,4.025351691,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.49,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.50,siteD,2011,2.995732274,4.025351691,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.51,siteD,2011,3.33220451,3.33220451,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.52,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.53,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.54,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.55,siteD,2011,3.33220451,5.257495372,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.56,siteD,2011,3.044522438,5.257495372,1,NA,NA,NA,3.044522438,2012,1,one
CY2.6.57,siteD,2011,3.17805383,4.025351691,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.58,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.59,siteD,2011,3.17805383,5.257495372,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.60,siteD,2011,3.17805383,3.17805383,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.61,siteD,2011,3.17805383,4.025351691,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.62,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY2.6.63,siteD,2011,2.890371758,5.752572639,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.64,siteD,2011,2.995732274,5.087596335,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.65,siteD,2011,2.995732274,5.087596335,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.66,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY2.6.67,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY2.6.68,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY2.6.69,siteD,2011,3.17805383,4.941642423,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.70,siteD,2011,2.995732274,NA,0,NA,NA,NA,2.995732274,2012,1,one
CY2.6.71,siteD,2011,2.995732274,NA,0,NA,NA,NA,2.995732274,2012,1,one
CY2.6.72,siteD,2011,2.772588722,4.682131227,1,NA,NA,NA,2.772588722,2012,1,one
CY2.6.73,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.74,siteD,2011,2.708050201,NA,0,NA,NA,NA,2.708050201,2012,1,one
CY2.6.75,siteD,2011,3.688879454,5.231108617,1,NA,NA,NA,3.688879454,2012,1,one
CY2.6.76,siteD,2011,2.890371758,5.777652323,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.77,siteD,2011,3.80666249,5.411646052,1,NA,NA,NA,3.80666249,2012,1,one
CY2.6.78,siteD,2011,3.555348061,5.541263545,1,NA,NA,NA,3.555348061,2012,1,one
CY2.6.79,siteD,2011,3.33220451,5.541263545,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.80,siteD,2011,3.17805383,5.541263545,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.81,siteD,2011,2.772588722,NA,0,NA,NA,NA,2.772588722,2012,1,one
CY2.6.82,siteD,2011,2.995732274,4.189654742,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.83,siteD,2011,3.044522438,4.644390899,1,NA,NA,NA,3.044522438,2012,1,one
CY2.6.84,siteD,2011,3.401197382,5.768320996,1,NA,NA,NA,3.401197382,2012,1,one
CY2.6.85,siteD,2011,3.688879454,5.087596335,1,NA,NA,NA,3.688879454,2012,1,one
CY2.6.86,siteD,2011,0.693147181,NA,0,NA,NA,NA,0.693147181,2012,1,one
CY2.6.87,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY2.6.88,siteD,2011,3.401197382,5.888877958,1,NA,NA,NA,3.401197382,2012,1,one
CY2.6.89,siteD,2011,3.33220451,5.888877958,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.90,siteD,2011,2.890371758,4.343805422,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.91,siteD,2011,3.555348061,4.356708827,1,NA,NA,NA,3.555348061,2012,1,one
CY2.6.92,siteD,2011,3.33220451,4.343805422,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.93,siteD,2011,3.465735903,4.343805422,1,NA,NA,NA,3.465735903,2012,1,one
CY2.6.94,siteD,2011,3.218875825,5.075173815,1,NA,NA,NA,3.218875825,2012,1,one
CY2.6.95,siteD,2011,2.995732274,5.075173815,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.96,siteD,2011,3.33220451,5.075173815,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.97,siteD,2011,2.890371758,4.343805422,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.98,siteD,2011,3.555348061,NA,0,NA,NA,NA,3.555348061,2012,1,one
CY2.6.99,siteD,2011,2.995732274,4.276666119,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.100,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.101,siteD,2011,2.079441542,NA,0,NA,NA,NA,2.079441542,2012,1,one
CY2.6.102,siteD,2011,2.772588722,NA,0,NA,NA,NA,2.772588722,2012,1,one
CY2.6.103,siteD,2011,3.688879454,5.288267031,1,NA,NA,NA,3.688879454,2012,1,one
CY2.6.104,siteD,2011,3.17805383,4.430816799,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.105,siteD,2011,2.995732274,NA,0,NA,NA,NA,2.995732274,2012,1,one
CY2.6.106,siteD,2011,3.688879454,5.075173815,1,NA,NA,NA,3.688879454,2012,1,one
CY2.6.107,siteD,2011,3.555348061,NA,0,NA,NA,NA,3.555348061,2012,1,one
CY2.6.108,siteD,2011,2.197224577,5.723585102,1,NA,NA,NA,2.197224577,2012,1,one
CY2.6.109,siteD,2011,2.890371758,4.787491743,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.110,siteD,2011,3.17805383,4.189654742,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.111,siteD,2011,2.890371758,5.192956851,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.112,siteD,2011,3.17805383,5.049856007,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.113,siteD,2011,3.33220451,5.049856007,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.114,siteD,2011,2.890371758,5.049856007,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.115,siteD,2011,3.401197382,NA,0,NA,NA,NA,3.401197382,2012,1,one
CY2.6.116,siteD,2011,2.772588722,4.276666119,1,NA,NA,NA,2.772588722,2012,1,one
CY2.6.117,siteD,2011,2.995732274,4.276666119,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.118,siteD,2011,2.708050201,4.276666119,1,NA,NA,NA,2.708050201,2012,1,one
CY2.6.119,siteD,2011,2.48490665,4.276666119,1,NA,NA,NA,2.48490665,2012,1,one
CY2.6.120,siteD,2011,2.772588722,4.276666119,1,NA,NA,NA,2.772588722,2012,1,one
CY2.6.121,siteD,2011,2.708050201,4.276666119,1,NA,NA,NA,2.708050201,2012,1,one
CY2.6.122,siteD,2011,3.401197382,4.584967479,1,NA,NA,NA,3.401197382,2012,1,one
CY2.6.123,siteD,2011,3.17805383,5.598421959,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.124,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.125,siteD,2011,2.079441542,4.584967479,1,NA,NA,NA,2.079441542,2012,1,one
CY2.6.126,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.127,siteD,2011,3.33220451,5.075173815,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.128,siteD,2011,2.995732274,5.075173815,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.129,siteD,2011,2.890371758,4.248495242,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.130,siteD,2011,2.48490665,3.80666249,1,NA,NA,NA,2.48490665,2012,1,one
CY2.6.131,siteD,2011,2.890371758,NA,0,NA,NA,NA,2.890371758,2012,1,one
CY2.6.132,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.133,siteD,2011,2.890371758,4.836281907,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.134,siteD,2011,3.17805383,4.276666119,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.135,siteD,2011,2.708050201,4.9698133,1,NA,NA,NA,2.708050201,2012,1,one
CY2.6.136,siteD,2011,2.995732274,4.564348191,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.137,siteD,2011,2.995732274,4.564348191,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.138,siteD,2011,2.197224577,4.564348191,1,NA,NA,NA,2.197224577,2012,1,one
CY2.6.139,siteD,2011,2.772588722,NA,0,NA,NA,NA,2.772588722,2012,1,one
CY2.6.140,siteD,2011,3.33220451,5.010635294,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.141,siteD,2011,3.555348061,5.598421959,1,NA,NA,NA,3.555348061,2012,1,one
CY2.6.142,siteD,2011,2.890371758,5.598421959,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.143,siteD,2011,3.401197382,5.598421959,1,NA,NA,NA,3.401197382,2012,1,one
CY2.6.144,siteD,2011,3.044522438,NA,0,NA,NA,NA,3.044522438,2012,1,one
CY2.6.145,siteD,2011,3.465735903,5.605802066,1,NA,NA,NA,3.465735903,2012,1,one
CY2.6.146,siteD,2011,2.995732274,5.598421959,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.147,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.148,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.149,siteD,2011,1.791759469,NA,0,NA,NA,NA,1.791759469,2012,1,one
CY2.6.150,siteD,2011,1.791759469,5.605802066,1,NA,NA,NA,1.791759469,2012,1,one
CY2.6.151,siteD,2011,2.48490665,5.605802066,1,NA,NA,NA,2.48490665,2012,1,one
CY2.6.152,siteD,2011,3.33220451,5.605802066,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.153,siteD,2011,3.17805383,5.605802066,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.154,siteD,2011,3.688879454,5.529429088,1,NA,NA,NA,3.688879454,2012,1,one
CY2.6.155,siteD,2011,3.17805383,4.779123493,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.156,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.157,siteD,2011,3.17805383,4.248495242,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.158,siteD,2011,3.17805383,5.529429088,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.159,siteD,2011,1.791759469,5.529429088,1,NA,NA,NA,1.791759469,2012,1,one
CY2.6.160,siteD,2011,1.386294361,5.529429088,1,NA,NA,NA,1.386294361,2012,1,one
CY2.6.161,siteD,2011,2.708050201,NA,0,NA,NA,NA,2.708050201,2012,1,one
CY2.6.162,siteD,2011,2.197224577,NA,0,NA,NA,NA,2.197224577,2012,1,one
CY2.6.163,siteD,2011,3.401197382,NA,0,NA,NA,NA,3.401197382,2012,1,one
CY2.6.164,siteD,2011,2.708050201,5.529429088,1,NA,NA,NA,2.708050201,2012,1,one
CY2.6.165,siteD,2011,3.17805383,5.529429088,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.166,siteD,2011,2.708050201,NA,0,NA,NA,NA,2.708050201,2012,1,one
CY2.6.167,siteD,2011,2.995732274,5.703782475,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.168,siteD,2011,1.386294361,NA,0,NA,NA,NA,1.386294361,2012,1,one
CY2.6.169,siteD,2011,3.33220451,5.398162702,1,NA,NA,NA,3.33220451,2012,1,one
CY2.6.170,siteD,2011,2.772588722,5.416100402,1,NA,NA,NA,2.772588722,2012,1,one
CY2.6.171,siteD,2011,3.401197382,5.192956851,1,NA,NA,NA,3.401197382,2012,1,one
CY2.6.172,siteD,2011,3.17805383,4.836281907,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.173,siteD,2011,3.401197382,NA,0,NA,NA,NA,3.401197382,2012,1,one
CY2.6.174,siteD,2011,2.890371758,5.257495372,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.175,siteD,2011,2.48490665,5.257495372,1,NA,NA,NA,2.48490665,2012,1,one
CY2.6.176,siteD,2011,2.995732274,5.257495372,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.177,siteD,2011,2.772588722,5.170483995,1,NA,NA,NA,2.772588722,2012,1,one
CY2.6.178,siteD,2011,3.465735903,5.605802066,1,NA,NA,NA,3.465735903,2012,1,one
CY2.6.179,siteD,2011,2.890371758,5.605802066,1,NA,NA,NA,2.890371758,2012,1,one
CY2.6.180,siteD,2011,2.995732274,5.605802066,1,NA,NA,NA,2.995732274,2012,1,one
CY2.6.181,siteD,2011,1.098612289,NA,0,NA,NA,NA,1.098612289,2012,1,one
CY2.6.182,siteD,2011,2.772588722,3.17805383,1,NA,NA,NA,2.772588722,2012,1,one
CY2.6.183,siteD,2011,2.079441542,NA,0,NA,NA,NA,2.079441542,2012,1,one
CY2.6.184,siteD,2011,2.079441542,NA,0,NA,NA,NA,2.079441542,2012,1,one
CY2.6.185,siteD,2011,1.098612289,NA,0,NA,NA,NA,1.098612289,2012,1,one
CY2.6.186,siteD,2011,2.079441542,4.430816799,1,NA,NA,NA,2.079441542,2012,1,one
CY2.6.187,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.188,siteD,2011,2.995732274,NA,0,NA,NA,NA,2.995732274,2012,1,one
CY2.6.189,siteD,2011,3.17805383,5.605802066,1,NA,NA,NA,3.17805383,2012,1,one
CY2.6.190,siteD,2011,3.555348061,NA,0,NA,NA,NA,3.555348061,2012,1,one
CY2.6.191,siteD,2011,2.197224577,NA,0,NA,NA,NA,2.197224577,2012,1,one
CY2.6.192,siteD,2011,2.197224577,3.871201011,1,NA,NA,NA,2.197224577,2012,1,one
CY2.6.193,siteD,2011,1.098612289,NA,0,NA,NA,NA,1.098612289,2012,1,one
CY2.6.194,siteD,2011,2.48490665,NA,0,NA,NA,NA,2.48490665,2012,1,one
CY2.6.195,siteD,2011,2.197224577,NA,0,NA,NA,NA,2.197224577,2012,1,one
CY2.7.1,siteD,2011,2.995732274,NA,0,NA,NA,NA,2.995732274,2012,1,one
CY2.7.2,siteD,2011,3.17805383,5.768320996,1,NA,NA,NA,3.17805383,2012,1,one
CY2.7.3,siteD,2011,1.386294361,NA,0,NA,NA,NA,1.386294361,2012,1,one
CY2.7.4,siteD,2011,2.995732274,4.430816799,1,NA,NA,NA,2.995732274,2012,1,one
CY2.7.5,siteD,2011,NA,5.416100402,NA,NA,NA,NA,NA,2012,1,one
CY2.7.6,siteD,2011,NA,4.912654886,NA,NA,NA,NA,NA,2012,1,one
CY2.7.7,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.7.8,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.7.9,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.7.10,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.7.11,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.7.12,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.7.13,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.7.14,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.7.15,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.8.1,siteD,2011,3.33220451,6.135564891,1,NA,NA,NA,3.33220451,2012,1,one
CY2.8.2,siteD,2011,3.401197382,5.877735782,1,NA,NA,NA,3.401197382,2012,1,one
CY2.8.3,siteD,2011,3.044522438,5.877735782,1,NA,NA,NA,3.044522438,2012,1,one
CY2.8.4,siteD,2011,2.995732274,5.318119994,1,NA,NA,NA,2.995732274,2012,1,one
CY2.8.5,siteD,2011,2.995732274,NA,0,NA,NA,NA,2.995732274,2012,1,one
CY2.8.6,siteD,2011,2.772588722,NA,0,NA,NA,NA,2.772588722,2012,1,one
CY2.8.7,siteD,2011,3.401197382,5.231108617,1,NA,NA,NA,3.401197382,2012,1,one
CY2.8.8,siteD,2011,3.737669618,NA,0,NA,NA,NA,3.737669618,2012,1,one
CY2.8.9,siteD,2011,3.33220451,5.204006687,1,NA,NA,NA,3.33220451,2012,1,one
CY2.8.10,siteD,2011,1.791759469,1.791759469,1,NA,NA,NA,1.791759469,2012,1,one
CY2.8.11,siteD,2011,NA,4.65396035,NA,NA,NA,NA,NA,2012,1,one
CY2.8.12,siteD,2011,NA,5.583496309,NA,NA,NA,NA,NA,2012,1,one
CY2.8.13,siteD,2011,NA,5.135798437,NA,NA,NA,NA,NA,2012,1,one
CY2.8.14,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.9.1,siteD,2011,3.555348061,5.863631176,1,NA,NA,NA,3.555348061,2012,1,one
CY2.9.2,siteD,2011,4.094344562,5.863631176,1,NA,NA,NA,4.094344562,2012,1,one
CY2.9.3,siteD,2011,3.583518938,5.799092654,1,NA,NA,NA,3.583518938,2012,1,one
CY2.9.4,siteD,2011,3.401197382,5.81711116,1,NA,NA,NA,3.401197382,2012,1,one
CY2.9.5,siteD,2011,3.583518938,5.683579767,1,NA,NA,NA,3.583518938,2012,1,one
CY2.9.6,siteD,2011,3.401197382,5.863631176,1,NA,NA,NA,3.401197382,2012,1,one
CY2.9.7,siteD,2011,3.17805383,5.863631176,1,NA,NA,NA,3.17805383,2012,1,one
CY2.9.8,siteD,2011,3.555348061,5.81711116,1,NA,NA,NA,3.555348061,2012,1,one
CY2.9.9,siteD,2011,3.17805383,4.65396035,1,NA,NA,NA,3.17805383,2012,1,one
CY2.9.10,siteD,2011,3.988984047,6.180016654,1,NA,NA,NA,3.988984047,2012,1,one
CY2.9.11,siteD,2011,3.33220451,5.863631176,1,NA,NA,NA,3.33220451,2012,1,one
CY2.9.12,siteD,2011,3.33220451,5.036952602,1,NA,NA,NA,3.33220451,2012,1,one
CY2.9.13,siteD,2011,2.772588722,6.180016654,1,NA,NA,NA,2.772588722,2012,1,one
CY2.9.14,siteD,2011,3.80666249,6.182084907,1,NA,NA,NA,3.80666249,2012,1,one
CY2.9.15,siteD,2011,3.912023005,5.717027701,1,NA,NA,NA,3.912023005,2012,1,one
CY2.9.16,siteD,2011,3.555348061,6.182084907,1,NA,NA,NA,3.555348061,2012,1,one
CY2.9.17,siteD,2011,2.995732274,6.269096284,1,NA,NA,NA,2.995732274,2012,1,one
CY2.9.18,siteD,2011,3.80666249,6.269096284,1,NA,NA,NA,3.80666249,2012,1,one
CY2.9.19,siteD,2011,3.891820298,6.269096284,1,NA,NA,NA,3.891820298,2012,1,one
CY2.9.20,siteD,2011,2.48490665,4.787491743,1,NA,NA,NA,2.48490665,2012,1,one
CY2.9.21,siteD,2011,2.995732274,NA,0,NA,NA,NA,2.995732274,2012,1,one
CY2.9.22,siteD,2011,3.17805383,4.762173935,1,NA,NA,NA,3.17805383,2012,1,one
CY2.9.23,siteD,2011,3.688879454,5.723585102,1,NA,NA,NA,3.688879454,2012,1,one
CY2.9.24,siteD,2011,3.401197382,5.723585102,1,NA,NA,NA,3.401197382,2012,1,one
CY2.9.25,siteD,2011,2.772588722,5.723585102,1,NA,NA,NA,2.772588722,2012,1,one
CY2.9.26,siteD,2011,3.688879454,4.9698133,1,NA,NA,NA,3.688879454,2012,1,one
CY2.9.27,siteD,2011,2.995732274,5.723585102,1,NA,NA,NA,2.995732274,2012,1,one
CY2.9.28,siteD,2011,2.48490665,5.981414211,1,NA,NA,NA,2.48490665,2012,1,one
CY2.9.29,siteD,2011,2.708050201,4.17438727,1,NA,NA,NA,2.708050201,2012,1,one
CY2.9.30,siteD,2011,2.48490665,4.356708827,1,NA,NA,NA,2.48490665,2012,1,one
CY2.9.31,siteD,2011,2.48490665,4.430816799,1,NA,NA,NA,2.48490665,2012,1,one
CY2.9.32,siteD,2011,2.772588722,NA,0,NA,NA,NA,2.772588722,2012,1,one
CY2.9.33,siteD,2011,3.555348061,4.700480366,1,NA,NA,NA,3.555348061,2012,1,one
CY2.9.34,siteD,2011,3.555348061,5.087596335,1,NA,NA,NA,3.555348061,2012,1,one
CY2.9.35,siteD,2011,3.17805383,5.087596335,1,NA,NA,NA,3.17805383,2012,1,one
CY2.9.36,siteD,2011,2.48490665,5.192956851,1,NA,NA,NA,2.48490665,2012,1,one
CY2.9.37,siteD,2011,3.401197382,4.779123493,1,NA,NA,NA,3.401197382,2012,1,one
CY2.9.38,siteD,2011,3.465735903,4.779123493,1,NA,NA,NA,3.465735903,2012,1,one
CY2.9.39,siteD,2011,3.555348061,5.877735782,1,NA,NA,NA,3.555348061,2012,1,one
CY2.9.40,siteD,2011,3.33220451,4.905274778,1,NA,NA,NA,3.33220451,2012,1,one
CY2.9.41,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY2.9.42,siteD,2011,3.555348061,5.192956851,1,NA,NA,NA,3.555348061,2012,1,one
CY2.9.43,siteD,2011,2.772588722,5.192956851,1,NA,NA,NA,2.772588722,2012,1,one
CY2.9.44,siteD,2011,4.007333185,5.877735782,1,NA,NA,NA,4.007333185,2012,1,one
CY2.9.45,siteD,2011,3.33220451,4.644390899,1,NA,NA,NA,3.33220451,2012,1,one
CY2.9.46,siteD,2011,3.17805383,6.269096284,1,NA,NA,NA,3.17805383,2012,1,one
CY2.9.47,siteD,2011,3.33220451,6.269096284,1,NA,NA,NA,3.33220451,2012,1,one
CY2.9.48,siteD,2011,3.33220451,NA,0,NA,NA,NA,3.33220451,2012,1,one
CY2.9.49,siteD,2011,2.48490665,6.269096284,1,NA,NA,NA,2.48490665,2012,1,one
CY2.9.50,siteD,2011,3.988984047,5.886104031,1,NA,NA,NA,3.988984047,2012,1,one
CY2.9.51,siteD,2011,NA,4.276666119,NA,NA,NA,NA,NA,2012,1,one
CY2.9.52,siteD,2011,NA,3.912023005,NA,NA,NA,NA,NA,2012,1,one
CY2.9.53,siteD,2011,NA,3.401197382,NA,NA,NA,NA,NA,2012,1,one
CY2.9.54,siteD,2011,NA,3.401197382,NA,NA,NA,NA,NA,2012,1,one
CY2.9.55,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.9.56,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.9.57,siteD,2011,NA,NA,NA,NA,NA,NA,NA,2012,1,one
CY2.10.1,siteD,2011,2.197224577,NA,0,NA,NA,NA,2.197224577,2012,1,one
CY2.10.2,siteD,2011,3.044522438,5.877735782,1,NA,NA,NA,3.044522438,2012,1,one
CY2.10.3,siteD,2011,3.17805383,5.877735782,1,NA,NA,NA,3.17805383,2012,1,one
CY2.10.4,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY2.10.5,siteD,2011,3.465735903,4.787491743,1,NA,NA,NA,3.465735903,2012,1,one
CY2.10.6,siteD,2011,3.401197382,NA,0,NA,NA,NA,3.401197382,2012,1,one
CY2.10.7,siteD,2011,2.197224577,NA,0,NA,NA,NA,2.197224577,2012,1,one
CY2.10.8,siteD,2011,3.688879454,5.877735782,1,NA,NA,NA,3.688879454,2012,1,one
CY2.10.9,siteD,2011,3.17805383,5.877735782,1,NA,NA,NA,3.17805383,2012,1,one
CY2.10.10,siteD,2011,3.555348061,5.877735782,1,NA,NA,NA,3.555348061,2012,1,one
CY2.10.11,siteD,2011,3.401197382,NA,0,NA,NA,NA,3.401197382,2012,1,one
CY2.10.12,siteD,2011,3.555348061,5.877735782,1,NA,NA,NA,3.555348061,2012,1,one
CY2.10.13,siteD,2011,3.465735903,NA,0,NA,NA,NA,3.465735903,2012,1,one
CY2.10.14,siteD,2011,2.890371758,5.318119994,1,NA,NA,NA,2.890371758,2012,1,one
CY2.10.15,siteD,2011,3.583518938,5.318119994,1,NA,NA,NA,3.583518938,2012,1,one
CY2.10.16,siteD,2011,3.871201011,6.202535517,1,NA,NA,NA,3.871201011,2012,1,one
CY2.10.17,siteD,2011,3.401197382,6.202535517,1,NA,NA,NA,3.401197382,2012,1,one
CY2.10.18,siteD,2011,2.48490665,5.545177444,1,NA,NA,NA,2.48490665,2012,1,one
CY2.10.19,siteD,2011,3.871201011,6.269096284,1,NA,NA,NA,3.871201011,2012,1,one
CY2.10.20,siteD,2011,2.995732274,6.173786104,1,NA,NA,NA,2.995732274,2012,1,one
CY3.4.1,siteD,2011,2.48490665,5.192956851,1,NA,NA,NA,2.48490665,2012,1,one
CY3.4.2,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY3.4.3,siteD,2011,3.218875825,5.049856007,1,NA,NA,NA,3.218875825,2012,1,one
CY3.4.4,siteD,2011,3.17805383,6.263398263,1,NA,NA,NA,3.17805383,2012,1,one
CY3.4.5,siteD,2011,3.17805383,NA,0,NA,NA,NA,3.17805383,2012,1,one
CY3.5.1,siteD,2011,2.995732274,NA,0,NA,NA,NA,2.995732274,2012,1,one
CY3.5.2,siteD,2011,3.33220451,5.940171253,1,NA,NA,NA,3.33220451,2012,1,one
CY3.5.3,siteD,2011,2.48490665,5.480638923,1,NA,NA,NA,2.48490665,2012,1,one
CY3.5.4,siteD,2011,3.17805383,6.302618976,1,NA,NA,NA,3.17805383,2012,1,one
CY3.5.5,siteD,2011,3.737669618,6.754604099,1,NA,NA,NA,3.737669618,2012,1,one
CY3.5.6,siteD,2011,3.401197382,6.173786104,1,NA,NA,NA,3.401197382,2012,1,one
CY3.5.7,siteD,2011,3.401197382,5.777652323,1,NA,NA,NA,3.401197382,2012,1,one
CY3.5.8,siteD,2011,3.401197382,5.598421959,1,NA,NA,NA,3.401197382,2012,1,one
