Source	Site	alt	cont	Treat	Block	Plot	uIDS	IDS	trans	size	flo.if	flo.no	cloning	clonesNext	surv	offspringNext	stage	stageNext	sizeNext
Ves	Ves	2	4	TT1	Ves_4	276	276.2	2	09_10	5,129770131	0	NA	0	NA	1	NA	continuous	continuous	5,643582667
Ves	Ves	2	4	TT1	Ves_4	276	276.3	3	09_10	4,783637303	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Ves	Ves	2	4	TT1	Ves_4	276	276.4	4	09_10	4,783637303	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Ves	Ves	2	4	TT1	Ves_4	276	276.5	5	09_10	4,61164823	0	NA	0	NA	1	NA	continuous	continuous	5,473748277
Ves	Ves	2	4	TT1	Ves_4	276	276.6	6	09_10	4,439659157	0	NA	0	NA	1	NA	continuous	continuous	5,301759204
Ves	Ves	2	4	TT1	Ves_4	276	276.7	7	09_10	4,093526329	0	NA	0	NA	1	NA	continuous	continuous	4,613802912
Ves	Ves	2	4	TT1	Ves_4	276	276.8	8	09_10	4,955626376	0	NA	0	NA	1	NA	continuous	continuous	5,299604521
Ves	Ves	2	4	TT1	Ves_4	276	276.9	9	09_10	4,61164823	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Ves	Ves	2	4	TT1	Ves_4	276	276.15	15	09_10	4,2655	NA	NA	NA	NA	NA	clonal	NA	continuous	4,437504474
Ves	Ves	2	4	TT1	Ves_4	276	276.16	16	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.17	17	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.18	18	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_4	276	276.19	19	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.1	1	09_10	5,297449839	0	NA	0	NA	1	NA	continuous	continuous	5,125460766
Ves	Ves	2	4	TT1	Ves_5	284	284.10	10	09_10	5,078055647	0	NA	1	1	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.2	2	09_10	6,161704568	0	NA	1	1	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.3	3	09_10	4,265515402	0	NA	0	NA	1	NA	continuous	continuous	5,64573735
Ves	Ves	2	4	TT1	Ves_5	284	284.4	4	09_10	5,469438912	0	NA	0	NA	0	NA	continuous	dead	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.5	5	09_10	5,469438912	0	NA	0	NA	1	NA	continuous	continuous	5,643582667
Ves	Ves	2	4	TT1	Ves_5	284	284.6	6	09_10	5,81557174	0	NA	1	1	1	NA	continuous	continuous	6,161704568
Ves	Ves	2	4	TT1	Ves_5	284	284.7	7	09_10	5,473748277	0	NA	0	NA	1	NA	continuous	continuous	5,81557174
Ves	Ves	2	4	TT1	Ves_5	284	284.8	8	09_10	6,331538958	0	NA	1	1	1	NA	continuous	continuous	5,125460766
Ves	Ves	2	4	TT1	Ves_5	284	284.9	9	09_10	7,363473396	1	1	0	NA	1	NA	continuous	continuous	6,84966086
Ves	Ves	2	4	TT1	Ves_5	284	284.12	12	09_10	6,1617	NA	NA	NA	NA	NA	clonal	NA	continuous	4,437504474
Ves	Ves	2	4	TT1	Ves_5	284	284.13	13	09_10	5,8156	NA	NA	NA	NA	NA	clonal	NA	continuous	4,78148262
Ves	Ves	2	4	TT1	Ves_5	284	284.14	14	09_10	6,3315	NA	NA	NA	NA	NA	clonal	NA	continuous	5,125460766
Ves	Ves	2	4	TT1	Ves_5	284	284.15	15	09_10	5,0781	NA	NA	NA	NA	NA	clonal	NA	continuous	5,125460766
Ves	Ves	2	4	TT1	Ves_5	284	284.16	16	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.17	17	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ves	Ves	2	4	TT1	Ves_5	284	284.18	18	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_1	215	215.1	1	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_1	215	215.2	2	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_1	215	215.3	3	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.1	1	10_11	7,023804615	0	NA	1	1	1	NA	continuous	continuous	5,471593594
Arh	Arh	3	3	TT1	Arh_2	220	220.10	10	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.11	11	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.12	12	10_11	6,3315	NA	NA	NA	NA	NA	clonal	NA	continuous	5,817726422
Arh	Arh	3	3	TT1	Arh_2	220	220.13	13	10_11	5,127615448	0	NA	0	NA	1	NA	continuous	continuous	5,641427984
Arh	Arh	3	3	TT1	Arh_2	220	220.14	14	10_11	5,813417057	0	NA	1	1	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.15	15	10_11	5,127615448	0	NA	1	1	1	NA	continuous	continuous	5,299604521
Arh	Arh	3	3	TT1	Arh_2	220	220.16	16	10_11	7,550545246	0	NA	0	NA	1	NA	continuous	continuous	5,813417057
Arh	Arh	3	3	TT1	Arh_2	220	220.17	17	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.18	18	10_11	6,505682714	0	NA	0	NA	1	NA	continuous	continuous	6,329384276
Arh	Arh	3	3	TT1	Arh_2	220	220.19	19	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.2	2	10_11	6,505682714	0	NA	1	1	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.20	20	10_11	5,127615448	0	NA	1	1	1	NA	continuous	continuous	4,78148262
Arh	Arh	3	3	TT1	Arh_2	220	220.21	21	10_11	6,505682714	0	NA	0	NA	1	NA	continuous	continuous	6,329384276
Arh	Arh	3	3	TT1	Arh_2	220	220.22	22	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.23	23	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.24	24	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.25	25	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.26	26	10_11	6,505682714	0	NA	1	2	1	NA	continuous	continuous	6,329384276
Arh	Arh	3	3	TT1	Arh_2	220	220.27	27	10_11	6,5057	NA	NA	NA	NA	NA	clonal	NA	continuous	5,81557174
Arh	Arh	3	3	TT1	Arh_2	220	220.28	28	10_11	5,469438912	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.29	29	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.3	3	10_11	5,478057642	0	NA	0	NA	1	NA	continuous	continuous	5,813417057
Arh	Arh	3	3	TT1	Arh_2	220	220.30	30	10_11	5,127615448	0	NA	0	NA	1	NA	continuous	continuous	4,437504474
Arh	Arh	3	3	TT1	Arh_2	220	220.31	31	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.4	4	10_11	6,851815542	0	NA	1	1	1	NA	continuous	continuous	8,05358437
Arh	Arh	3	3	TT1	Arh_2	220	220.5	5	10_11	6,505682714	0	NA	1	1	1	NA	continuous	continuous	8,569551588
Arh	Arh	3	3	TT1	Arh_2	220	220.6	6	10_11	4,78148262	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.7	7	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.8	8	10_11	5,299604521	0	NA	0	NA	1	NA	continuous	continuous	6,159549886
Arh	Arh	3	3	TT1	Arh_2	220	220.9	9	10_11	7,363473396	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.32	32	10_11	3,921537256	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.33	33	10_11	6,675517104	0	NA	1	1	1	NA	continuous	continuous	7,707451541
Arh	Arh	3	3	TT1	Arh_2	220	220.34	34	10_11	7,537617151	0	NA	0	NA	1	NA	continuous	continuous	5,125460766
Arh	Arh	3	3	TT1	Arh_2	220	220.35	35	10_11	7,537617151	0	NA	0	NA	1	NA	continuous	continuous	5,989715495
Arh	Arh	3	3	TT1	Arh_2	220	220.36	36	10_11	7,021649932	0	NA	0	NA	1	NA	continuous	continuous	7,193639005
Arh	Arh	3	3	TT1	Arh_2	220	220.37	37	10_11	5,989715495	0	NA	0	NA	1	NA	continuous	continuous	4,78148262
Arh	Arh	3	3	TT1	Arh_2	220	220.38	38	10_11	5,297449839	0	NA	0	NA	1	NA	continuous	continuous	5,98540613
Arh	Arh	3	3	TT1	Arh_2	220	220.39	39	10_11	5,989715495	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.40	40	10_11	6,331538958	0	NA	1	2	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.41	41	10_11	6,331538958	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.42	42	10_11	5,1276	NA	NA	NA	NA	NA	clonal	NA	continuous	4,265515402
Arh	Arh	3	3	TT1	Arh_2	220	220.43	43	10_11	6,5057	NA	NA	NA	NA	NA	clonal	NA	continuous	5,98540613
Arh	Arh	3	3	TT1	Arh_2	220	220.44	44	10_11	6,5057	NA	NA	NA	NA	NA	clonal	NA	continuous	6,84966086
Arh	Arh	3	3	TT1	Arh_2	220	220.45	45	10_11	5,8134	NA	NA	NA	NA	NA	clonal	NA	continuous	5,641427984
Arh	Arh	3	3	TT1	Arh_2	220	220.46	46	10_11	6,8518	NA	NA	NA	NA	NA	clonal	NA	continuous	4,78148262
Arh	Arh	3	3	TT1	Arh_2	220	220.47	47	10_11	5,1276	NA	NA	NA	NA	NA	clonal	NA	continuous	6,503528031
Arh	Arh	3	3	TT1	Arh_2	220	220.48	48	10_11	6,5057	NA	NA	NA	NA	NA	clonal	NA	continuous	4,953471693
Arh	Arh	3	3	TT1	Arh_2	220	220.49	49	10_11	6,3315	NA	NA	NA	NA	NA	clonal	NA	continuous	6,157395203
Arh	Arh	3	3	TT1	Arh_2	220	220.50	50	10_11	7,0238	NA	NA	NA	NA	NA	clonal	NA	continuous	7,017340567
Arh	Arh	3	3	TT1	Arh_2	220	220.51	51	10_11	6,6755	NA	NA	NA	NA	NA	clonal	NA	continuous	8,051429687
Arh	Arh	3	3	TT1	Arh_2	220	220.52	52	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_2	220	220.53	53	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.1	1	10_11	7,19794837	0	NA	0	NA	1	NA	continuous	continuous	6,159549886
Arh	Arh	3	3	TT1	Arh_3	224	224.10	10	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.11	11	10_11	6,675517104	0	NA	1	1	1	NA	continuous	continuous	7,191484323
Arh	Arh	3	3	TT1	Arh_3	224	224.12	12	10_11	5,641427984	0	NA	0	NA	1	NA	continuous	continuous	6,159549886
Arh	Arh	3	3	TT1	Arh_3	224	224.13	13	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.14	14	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.15	15	10_11	5,469438912	0	NA	1	1	1	NA	continuous	continuous	4,78148262
Arh	Arh	3	3	TT1	Arh_3	224	224.16	16	10_11	5,64573735	0	NA	0	NA	1	NA	continuous	continuous	7,195793688
Arh	Arh	3	3	TT1	Arh_3	224	224.17	17	10_11	6,677671787	0	NA	0	NA	1	NA	continuous	continuous	7,195793688
Arh	Arh	3	3	TT1	Arh_3	224	224.2	2	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.3	3	10_11	5,471593594	0	NA	0	NA	1	NA	continuous	continuous	5,125460766
Arh	Arh	3	3	TT1	Arh_3	224	224.4	4	10_11	6,161704568	0	NA	1	1	1	NA	continuous	continuous	5,817726422
Arh	Arh	3	3	TT1	Arh_3	224	224.5	5	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.6	6	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.7	7	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.8	8	10_11	6,161704568	0	NA	0	NA	1	NA	continuous	continuous	6,851815542
Arh	Arh	3	3	TT1	Arh_3	224	224.9	9	10_11	5,297449839	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.19	19	10_11	5,817726422	0	NA	1	1	1	NA	continuous	continuous	6,851815542
Arh	Arh	3	3	TT1	Arh_3	224	224.20	20	10_11	6,84966086	0	NA	0	NA	1	NA	continuous	continuous	4,953471693
Arh	Arh	3	3	TT1	Arh_3	224	224.21	21	10_11	4,78148262	0	NA	1	2	1	NA	continuous	continuous	7,193639005
Arh	Arh	3	3	TT1	Arh_3	224	224.22	22	10_11	5,98540613	0	NA	0	NA	1	NA	continuous	continuous	5,81557174
Arh	Arh	3	3	TT1	Arh_3	224	224.23	23	10_11	7,363473396	0	NA	0	NA	1	NA	continuous	continuous	6,331538958
Arh	Arh	3	3	TT1	Arh_3	224	224.24	24	10_11	4,093526329	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.25	25	10_11	6,333693641	0	NA	0	NA	1	NA	continuous	continuous	6,157395203
Arh	Arh	3	3	TT1	Arh_3	224	224.26	26	10_11	5,299604521	0	NA	0	NA	1	NA	continuous	continuous	5,987560813
Arh	Arh	3	3	TT1	Arh_3	224	224.27	27	10_11	5,987560813	0	NA	0	NA	1	NA	continuous	continuous	7,367782761
Arh	Arh	3	3	TT1	Arh_3	224	224.28	28	10_11	5,987560813	0	NA	1	1	1	NA	continuous	continuous	6,679826469
Arh	Arh	3	3	TT1	Arh_3	224	224.29	29	10_11	5,813417057	0	NA	0	NA	1	NA	continuous	continuous	6,675517104
Arh	Arh	3	3	TT1	Arh_3	224	224.30	30	10_11	6,329384276	0	NA	0	NA	1	NA	continuous	continuous	5,813417057
Arh	Arh	3	3	TT1	Arh_3	224	224.31	31	10_11	5,469438912	0	NA	0	NA	1	NA	continuous	continuous	4,095681011
Arh	Arh	3	3	TT1	Arh_3	224	224.32	32	10_11	5,813417057	0	NA	1	1	1	NA	continuous	continuous	5,813417057
Arh	Arh	3	3	TT1	Arh_3	224	224.33	33	10_11	4,953471693	0	NA	1	1	1	NA	continuous	continuous	5,817726422
Arh	Arh	3	3	TT1	Arh_3	224	224.34	34	10_11	5,125460766	0	NA	0	NA	1	NA	continuous	continuous	6,503528031
Arh	Arh	3	3	TT1	Arh_3	224	224.35	35	10_11	5,641427984	0	NA	0	NA	1	NA	continuous	continuous	5,471593594
Arh	Arh	3	3	TT1	Arh_3	224	224.36	36	10_11	6,329384276	0	NA	1	2	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.37	37	10_11	6,3294	NA	NA	NA	NA	NA	clonal	NA	continuous	4,953471693
Arh	Arh	3	3	TT1	Arh_3	224	224.38	38	10_11	6,3294	NA	NA	NA	NA	NA	clonal	NA	continuous	5,641427984
Arh	Arh	3	3	TT1	Arh_3	224	224.39	39	10_11	4,9535	NA	NA	NA	NA	NA	clonal	NA	continuous	4,953471693
Arh	Arh	3	3	TT1	Arh_3	224	224.40	40	10_11	5,8134	NA	NA	NA	NA	NA	clonal	NA	continuous	5,813417057
Arh	Arh	3	3	TT1	Arh_3	224	224.41	41	10_11	6,1617	NA	NA	NA	NA	NA	clonal	NA	continuous	4,785791985
Arh	Arh	3	3	TT1	Arh_3	224	224.42	42	10_11	6,6755	NA	NA	NA	NA	NA	clonal	NA	continuous	6,503528031
Arh	Arh	3	3	TT1	Arh_3	224	224.43	43	10_11	5,4694	NA	NA	NA	NA	NA	clonal	NA	continuous	4,953471693
Arh	Arh	3	3	TT1	Arh_3	224	224.44	44	10_11	4,7815	NA	NA	NA	NA	NA	clonal	NA	continuous	7,017340567
Arh	Arh	3	3	TT1	Arh_3	224	224.45	45	10_11	5,8177	NA	NA	NA	NA	NA	clonal	NA	continuous	5,297449839
Arh	Arh	3	3	TT1	Arh_3	224	224.46	46	10_11	5,9876	NA	NA	NA	NA	NA	clonal	NA	continuous	5,297449839
Arh	Arh	3	3	TT1	Arh_3	224	224.47	47	10_11	4,7815	NA	NA	NA	NA	NA	clonal	NA	continuous	6,159549886
Arh	Arh	3	3	TT1	Arh_3	224	224.48	48	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_3	224	224.49	49	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.1	1	10_11	7,363473396	1	1	0	NA	1	NA	continuous	continuous	6,675517104
Arh	Arh	3	3	TT1	Arh_4	229	229.10	10	10_11	6,673362422	0	NA	1	1	1	NA	continuous	continuous	4,953471693
Arh	Arh	3	3	TT1	Arh_4	229	229.11	11	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.12	12	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.13	13	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.14	14	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.2	2	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.3	3	10_11	8,745850026	0	NA	0	NA	1	NA	continuous	continuous	6,503528031
Arh	Arh	3	3	TT1	Arh_4	229	229.4	4	10_11	6,157395203	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.5	5	10_11	7,533307786	0	NA	0	NA	1	NA	continuous	continuous	5,989715495
Arh	Arh	3	3	TT1	Arh_4	229	229.6	6	10_11	6,675517104	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.7	7	10_11	5,469438912	0	NA	0	NA	1	NA	continuous	continuous	6,159549886
Arh	Arh	3	3	TT1	Arh_4	229	229.8	8	10_11	7,363473396	0	NA	0	NA	1	NA	continuous	continuous	7,709606224
Arh	Arh	3	3	TT1	Arh_4	229	229.9	9	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.15	15	10_11	7,195793688	1	1	0	NA	1	NA	continuous	continuous	8,569551588
Arh	Arh	3	3	TT1	Arh_4	229	229.16	16	10_11	6,847506177	0	NA	0	NA	1	NA	continuous	continuous	7,709606224
Arh	Arh	3	3	TT1	Arh_4	229	229.17	17	10_11	7,01949525	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.18	18	10_11	8,22341876	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.19	19	10_11	6,329384276	0	NA	0	NA	1	NA	continuous	continuous	4,78148262
Arh	Arh	3	3	TT1	Arh_4	229	229.20	20	10_11	7,533307786	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.24	24	10_11	6,329384276	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.25	25	10_11	5,987560813	0	NA	0	NA	1	NA	continuous	continuous	7,711760906
Arh	Arh	3	3	TT1	Arh_4	229	229.26	26	10_11	7,707451541	0	NA	0	NA	1	NA	continuous	continuous	7,191484323
Arh	Arh	3	3	TT1	Arh_4	229	229.27	27	10_11	6,675517104	0	NA	0	NA	1	NA	continuous	continuous	5,81557174
Arh	Arh	3	3	TT1	Arh_4	229	229.28	28	10_11	6,503528031	0	NA	0	NA	1	NA	continuous	continuous	7,535462468
Arh	Arh	3	3	TT1	Arh_4	229	229.29	29	10_11	5,813417057	0	NA	0	NA	1	NA	continuous	continuous	6,331538958
Arh	Arh	3	3	TT1	Arh_4	229	229.30	30	10_11	4,609493547	0	NA	0	NA	0	NA	continuous	dead	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.31	31	10_11	NA	NA	NA	NA	NA	NA	sexual	NA	continuous	7,709606224
Arh	Arh	3	3	TT1	Arh_4	229	229.32	32	10_11	NA	NA	NA	NA	NA	NA	sexual	NA	continuous	4,265515402
Arh	Arh	3	3	TT1	Arh_4	229	229.33	33	10_11	6,6734	NA	NA	NA	NA	NA	clonal	NA	continuous	4,093526329
Arh	Arh	3	3	TT1	Arh_4	229	229.34	34	10_11	NA	NA	NA	NA	NA	NA	sexual	NA	continuous	3,921537256
Arh	Arh	3	3	TT1	Arh_4	229	229.35	35	10_11	NA	NA	NA	NA	NA	NA	sexual	NA	continuous	3,921537256
Arh	Arh	3	3	TT1	Arh_4	229	229.36	36	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.38	38	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_4	229	229.39	39	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arh	Arh	3	3	TT1	Arh_5	231	231.1	1	10_11	7,021649932	0	NA	0	NA	1	NA	continuous	continuous	8,397562515
Arh	Arh	3	3	TT1	Arh_5	231	231.2	2	10_11	4,093526329	0	NA	1	1	1	NA	continuous	continuous	4,437504474
Arh	Arh	3	3	TT1	Arh_5	231	231.3	3	10_11	4,0935	NA	NA	NA	NA	NA	clonal	NA	continuous	5,987560813
Gud	Gud	1	3	TT1	Gud_1	152	152.1	1	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gud	Gud	1	3	TT1	Gud_1	152	152.10	10	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gud	Gud	1	3	TT1	Gud_1	152	152.2	2	10_11	5,297449839	0	NA	0	NA	1	NA	continuous	continuous	5,81557174
Gud	Gud	1	3	TT1	Gud_1	152	152.3	3	10_11	5,125460766	0	NA	0	NA	1	NA	continuous	continuous	5,125460766
Gud	Gud	1	3	TT1	Gud_1	152	152.4	4	10_11	4,783637303	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Gud	Gud	1	3	TT1	Gud_1	152	152.5	5	10_11	4,78148262	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Gud	Gud	1	3	TT1	Gud_1	152	152.6	6	10_11	5,641427984	0	NA	0	NA	1	NA	continuous	continuous	6,159549886
Gud	Gud	1	3	TT1	Gud_1	152	152.7	7	10_11	5,297449839	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Gud	Gud	1	3	TT1	Gud_1	152	152.8	8	10_11	4,78148262	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Gud	Gud	1	3	TT1	Gud_1	152	152.9	9	10_11	4,609493547	0	NA	0	NA	1	NA	continuous	continuous	5,471593594
Gud	Gud	1	3	TT1	Gud_1	152	152.11	11	10_11	5,125460766	0	NA	0	NA	1	NA	continuous	continuous	5,299604521
Gud	Gud	1	3	TT1	Gud_1	152	152.12	12	10_11	4,783637303	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Gud	Gud	1	3	TT1	Gud_1	152	152.13	13	10_11	5,125460766	0	NA	0	NA	1	NA	continuous	continuous	5,471593594
Gud	Gud	1	3	TT1	Gud_1	152	152.14	14	10_11	5,641427984	0	NA	0	NA	1	NA	continuous	continuous	6,503528031
Gud	Gud	1	3	TT1	Gud_1	152	152.15	15	10_11	4,265515402	0	NA	0	NA	1	NA	continuous	continuous	4,093526329
Gud	Gud	1	3	TT1	Gud_1	152	152.16	16	10_11	3,921537256	0	NA	1	1	1	NA	continuous	continuous	3,749548183
Gud	Gud	1	3	TT1	Gud_1	152	152.17	17	10_11	3,9215	NA	NA	NA	NA	NA	clonal	NA	continuous	5,297449839
Gud	Gud	1	3	TT1	Gud_1	152	152.18	18	10_11	NA	NA	NA	NA	NA	NA	sexual	NA	continuous	3,57755911
Gud	Gud	1	3	TT1	Gud_1	152	152.19	19	10_11	NA	NA	NA	NA	NA	NA	sexual	NA	continuous	3,57755911
Gud	Gud	1	3	TT1	Gud_2	158	158.1	1	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gud	Gud	1	3	TT1	Gud_2	158	158.10	10	10_11	6,161704568	0	NA	1	1	1	NA	continuous	continuous	6,161704568
Gud	Gud	1	3	TT1	Gud_2	158	158.11	11	10_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gud	Gud	1	3	TT1	Gud_2	158	158.12	12	10_11	5,471593594	0	NA	0	NA	1	NA	continuous	continuous	5,301759204
Gud	Gud	1	3	TT1	Gud_2	158	158.2	2	10_11	5,1255	NA	NA	NA	NA	NA	clonal	NA	continuous	5,127615448
Gud	Gud	1	3	TT1	Gud_2	158	158.3	3	10_11	4,955626376	0	NA	1	1	1	NA	continuous	continuous	5,473748277
Gud	Gud	1	3	TT1	Gud_2	158	158.4	4	10_11	5,475902959	0	NA	0	NA	1	NA	continuous	continuous	6,335848323
Gud	Gud	1	3	TT1	Gud_2	158	158.5	5	10_11	4,61164823	0	NA	0	NA	1	NA	continuous	continuous	5,301759204
Gud	Gud	1	3	TT1	Gud_2	158	158.6	6	10_11	4,265515402	0	NA	0	NA	1	NA	continuous	continuous	4,609493547
Gud	Gud	1	3	TT1	Gud_2	158	158.7	7	10_11	3,749548183	0	NA	0	NA	1	NA	continuous	continuous	4,267670084
Gud	Gud	1	3	TT1	Gud_2	158	158.8	8	10_11	4,093526329	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Gud	Gud	1	3	TT1	Gud_2	158	158.9	9	10_11	5,817726422	0	NA	0	NA	1	NA	continuous	continuous	6,505682714
Gud	Gud	1	3	TT1	Gud_2	158	158.13	13	10_11	4,955626376	0	NA	0	NA	1	NA	continuous	continuous	5,471593594
Gud	Gud	1	3	TT1	Gud_2	158	158.14	14	10_11	5,81557174	0	NA	1	1	0	NA	continuous	dead	NA
